sample_index,smiles,y_true,total_seed_count,error_count,error_rate,wrong_seed_list,mean_prob_1_across_seeds,error_type,explanation_seed,explanation_bundle_path,explanation_bundle_valid_macro_f1,explanation_bundle_valid_roc_auc,selected_wrong_prediction,selected_wrong_prob_1
919,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,5,5,1.0,0;1;2;3;4,0.5265805225401821,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5180644304342376
924,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,1,5,5,1.0,0;1;2;3;4,0.18551364666144426,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2150352060969309
939,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0,5,5,1.0,0;1;2;3;4,0.6651370875461595,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6655619691920255
940,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1,5,5,1.0,0;1;2;3;4,0.283930933530068,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.298684551255183
941,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1,5,5,1.0,0;1;2;3;4,0.2781110353200841,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3012650335240904
958,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,1,5,5,1.0,0;1;2;3;4,0.12129273744351514,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.1178369022860661
962,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1,5,5,1.0,0;1;2;3;4,0.40828580362754413,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4286317678891795
967,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0,5,5,1.0,0;1;2;3;4,0.6832046182131688,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6720362303728007
982,OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,1,5,5,1.0,0;1;2;3;4,0.42297434385790644,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4429676789883503
1017,NCCc1cn2ccccc2n1,0,5,5,1.0,0;1;2;3;4,0.5619164069099558,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5512539823857375
1027,NCCc1nc(-c2ccccc2)cs1,0,5,5,1.0,0;1;2;3;4,0.6236936518186745,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6194271082520617
1028,NC(N)=Nc1nc(-c2cccc(N)c2)cs1,1,5,5,1.0,0;1;2;3;4,0.4207136375523409,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.408821647517518
1031,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,1,5,5,1.0,0;1;2;3;4,0.30894555436134497,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3038496999159365
1035,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1,5,5,1.0,0;1;2;3;4,0.3492549049794115,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.3551861095276667
1040,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0,5,5,1.0,0;1;2;3;4,0.6346483585230474,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5978737867556042
1047,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0,5,5,1.0,0;1;2;3;4,0.5352639905327108,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5421001160052005
1055,OCc1cccnc1,0,5,5,1.0,0;1;2;3;4,0.5542330787789325,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5676099158565233
1060,NNC(=O)c1ccncc1,0,5,5,1.0,0;1;2;3;4,0.5436047715286286,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5477844354922717
1063,CCNC(=NC#N)NCCSCc1ncccc1Br,0,5,5,1.0,0;1;2;3;4,0.5761478255231703,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5624793632316786
1066,O=C(O)c1cc(=O)c2ccccc2o1,1,5,5,1.0,0;1;2;3;4,0.339234612770528,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.376550080370111
1076,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,1,5,5,1.0,0;1;2;3;4,0.4754487130649034,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4511516866700428
1114,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0,5,5,1.0,0;1;2;3;4,0.627713027424537,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.6311511775643879
1133,O=C([O-])c1ccccc1Oc1ccccc1,1,5,5,1.0,0;1;2;3;4,0.40621478791283944,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.429583467407636
1144,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0,5,5,1.0,0;1;2;3;4,0.6542683688525435,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.666349320417347
1154,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1,5,5,1.0,0;1;2;3;4,0.4658592935761073,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4891127556171221
1162,O=c1cc[nH]nc1,1,5,5,1.0,0;1;2;3;4,0.41645394491802373,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.448046589513551
1182,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,1,5,5,1.0,0;1;2;3;4,0.24603358674852233,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2683349543226162
1188,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1,5,5,1.0,0;1;2;3;4,0.119790567652863,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.1258667383682915
1197,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1,5,5,1.0,0;1;2;3;4,0.3020918977546664,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2959407465038435
1221,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1,5,5,1.0,0;1;2;3;4,0.40230655572569585,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4204876026540749
1249,CC1=C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,1,5,5,1.0,0;1;2;3;4,0.29537981642975286,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2760884683275517
1258,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,1,5,5,1.0,0;1;2;3;4,0.062376445680976056,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0584021713008491
1261,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1,5,5,1.0,0;1;2;3;4,0.3845726791884622,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4111949101750745
1279,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,1,5,5,1.0,0;1;2;3;4,0.39023101250141046,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4191633162546618
1285,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1,5,5,1.0,0;1;2;3;4,0.06362763039965488,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0616895094915637
1289,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,5,5,1.0,0;1;2;3;4,0.29283536698285917,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.2982736595825967
1292,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1,5,5,1.0,0;1;2;3;4,0.3591375120758887,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4010283667521659
1329,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1,1,5,5,1.0,0;1;2;3;4,0.08060072548905256,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.0738258840457936
1362,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1,5,5,1.0,0;1;2;3;4,0.43127087559444355,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4180486241860354
68,CN[C@@H](C)[C@H](O)c1ccccc1,0,5,4,0.8,0;2;3;4,0.5182593241304538,false_positive,2,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_2.joblib,0.7483870967741935,0.8668163112607558,1,0.5222489404664502
99,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0,5,4,0.8,0;1;2;4,0.5195738334479587,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.512596452892945
266,Cn1c(=O)[nH]c2ncn(C)c2c1=O,1,5,4,0.8,0;2;3;4,0.48856095440870106,false_negative,2,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_2.joblib,0.7483870967741935,0.8668163112607558,0,0.4888593467188596
354,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,5,4,0.8,0;2;3;4,0.5127119806309397,false_positive,2,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_2.joblib,0.7483870967741935,0.8668163112607558,1,0.5139272250602364
676,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0,5,4,0.8,0;1;3;4,0.5089987698853559,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5033524343202204
763,CN1[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,5,4,0.8,0;1;3;4,0.5117211981326311,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5221086318477791
1260,Nc1ncc2ncn(COCCO)c2n1,1,5,4,0.8,0;2;3;4,0.4807533090713873,false_negative,2,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_2.joblib,0.7483870967741935,0.8668163112607558,0,0.469478777881759
1343,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0,5,4,0.8,0;2;3;4,0.5067837416726816,false_positive,2,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_2.joblib,0.7483870967741935,0.8668163112607558,1,0.509309120686792
141,NCC1(CC(=O)O)CCCCC1,1,5,3,0.6,0;1;3,0.4911054231999545,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4811972600150908
683,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,1,5,3,0.6,1;2;3,0.5036865215391269,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4951191106411166
758,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1,5,3,0.6,1;3;4,0.4969238335792892,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4996919042552761
832,COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C,1,5,3,0.6,0;1;4,0.48671992345736126,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4736981203506386
887,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,5,3,0.6,0;3;4,0.506850975826904,false_positive,4,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_4.joblib,0.7483870967741935,0.8662551440329218,1,0.5107974664231509
901,Cc1cc(=O)oc2cc(O)ccc12,0,5,3,0.6,1;2;4,0.5099894359385475,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5404847468819735
944,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,5,3,0.6,1;2;3,0.48432668758435504,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4746670467633114
1123,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,1,5,3,0.6,1;2;3,0.5055536767088635,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4961188947864744
1180,Cn1c(=O)c2nc[nH]c2n(C)c1=O,1,5,3,0.6,0;3;4,0.5001783080938635,false_negative,4,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_4.joblib,0.7483870967741935,0.8662551440329218,0,0.4896019575741311
1193,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0,5,3,0.6,0;1;2,0.516993688693557,false_positive,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,1,0.5474586695844059
1218,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1,5,3,0.6,1;2;3,0.4964464786991466,false_negative,1,checkpoints/forest/TDC__BBB_Martins/galactica-6.7b__bbb_martins__synthesize__seed_1.joblib,0.7483870967741935,0.8677515899738122,0,0.4697278315765124
