smiles,mol_weight,exact_mol_weight,heavy_atom_count,logp,molar_refractivity,tpsa,hbd,hba,total_hbond_donors_acceptors,heteroatom_count,oxygen_nitrogen_count,rotatable_bonds,ring_count,aromatic_ring_count,aliphatic_ring_count,fused_ring_count,fraction_csp3,formal_charge,positive_formal_atom_count,negative_formal_atom_count,labute_asa,balaban_j,kappa1,kappa2,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,max_estate_index,min_estate_index,max_abs_estate_index,min_abs_estate_index,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,wiener_index,eccentric_connectivity_index,most_basic_pka,most_acidic_pka,num_basic_sites,num_acidic_sites,neutral_fraction_ph74,charged_fraction_ph74,base_protonated_fraction_ph74,acid_deprotonated_fraction_ph74,net_charge_proxy_ph74,estimated_logd_ph74,has_amphoteric_sites,mw_le_360,mw_le_450,mw_lt_400,mw_between_400_600,logp_le_3,logp_lt_5,logp_in_1p5_2p7,logp_distance_to_3p4,tpsa_40_90,tpsa_lt_70,tpsa_le_90,tpsa_lt_79,hbd_le_0p5,hbd_lt_3,hba_lt_7,total_hbond_lt_8,oxygen_nitrogen_le_5,rotatable_bonds_lt_8,rotatable_bonds_le_5,most_basic_pka_le_8,most_basic_pka_le_10,most_basic_pka_7p5_10p5,most_acidic_pka_ge_4,estimated_logd_0_3,estimated_logd_le_3,boiled_egg_bbb_likely,formal_charge_abs_le_1,formal_charge_zero_or_plus_one,cns_mpo_score,cns_mpo_ge_4,passive_bbb_screen_pass,pka_features_available
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,453.5020000000002,453.0776753280001,30.0,0.3526000000000017,110.01429999999999,177.94,4.0,9.0,13.0,13.0,11.0,7.0,3.0,1.0,2.0,2.0,0.35294117647058826,0.0,0.0,0.0,178.67619025606055,1.7717531184827244,21.64414732193815,8.75061929547604,17.417793940299767,10.715986134844025,8.317668283336957,6.389367727202359,4.990983459745734,15.784800778444316,8.787578533608473,6.322994810733409,4.375843394643805,3.100609181139476,12.788025862625428,-1.3277655983319765,12.788025862625428,0.20437159681748396,32.16668066553009,10.016083208675768,2.539831901143546,-2.489672636268863,2.4021414028875063,-2.7028254280104513,7.998383522914424,-0.14987693954180514,2584.0,717.0,5.643402576446533,2.729750871658325,3.0,4.0,2.099911065258751e-05,0.9999790008893474,0.017213210764746193,0.9999786330963312,-0.9827654223315849,-4.325199097973344,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0473999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.33212857142857,0.0,0.0,1.0
Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,410.4330000000001,410.035476168,27.0,-0.0481999999999998,97.49770000000001,162.92,4.0,8.0,12.0,12.0,10.0,6.0,3.0,1.0,2.0,2.0,0.26666666666666666,0.0,0.0,0.0,160.28710385294377,1.7779363707554143,18.91702372429312,7.404179606036687,15.249652464149316,9.544381771451302,7.603763619047153,5.732885147123606,4.4291467337498736,13.616659302293863,7.6159741702157495,5.564431947705082,3.8753724373645144,2.6713445827911553,12.644673248929202,-1.2097981923613237,12.644673248929202,0.007954092130679102,32.16667982181689,10.033970609027824,2.5243454482576353,-2.477990948145862,2.3730928626364927,-2.6979535550230334,7.997914173710065,-0.1496591306264432,1897.0,546.0,5.5169477462768555,2.8812100887298584,2.0,3.0,2.989157533325158e-05,0.9999701084246667,0.012921103732466549,0.9999697171366481,-0.9870486134041815,-4.572651196352158,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.639764285714285,0.0,0.0,1.0
CC(=O)C1=C(O)[C@@]2(O)C(=O)c3c(c(C)c4ccc(C)c(O)c4c3O)C[C@H]2[C@@H](N)C1=O,411.41000000000014,411.131802012,30.0,1.2650399999999995,106.54410000000001,158.15,5.0,8.0,13.0,8.0,8.0,1.0,4.0,2.0,2.0,4.0,0.3181818181818182,0.0,0.0,0.0,170.79249969067678,2.1087180107901924,20.05947391878774,6.134117700665609,16.607457380526103,9.423301846132098,8.056738104662163,6.478130032153536,4.758704218778678,16.607457380526103,9.423301846132098,8.056738104662163,6.478130032153536,4.758704218778678,13.452546296296294,-2.640505243764171,13.452546296296294,0.04916210002519561,16.348112156331112,9.612627486609925,2.6048444813390597,-2.4458073240355445,2.498603981179858,-2.6332368922628766,6.249162189769032,-0.12657876489048292,2046.0,561.0,6.583090305328369,4.119442939758301,1.0,4.0,0.00045456729799080517,0.9995454327020092,0.1322735848037138,0.9994761398408184,-0.8672025550371046,-2.0773618110505376,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.1349600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.6327857142857134,0.0,0.0,1.0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,645.6800000000003,645.1424008240001,44.0,-1.1119999999999965,152.5529999999998,220.25999999999996,4.0,13.0,17.0,19.0,17.0,9.0,5.0,2.0,3.0,2.0,0.4,0.0,0.0,0.0,257.51684098080267,1.3149886827209931,30.796209802192134,12.527239969114575,25.000887635326098,15.305121632616663,11.890259377185505,9.632983790878328,7.199481553646899,23.367894473470646,13.27076828298252,9.84276823074382,7.196478414204155,4.864559873263209,13.560167779801167,-1.4239823801629001,13.560167779801167,0.08230332674975749,32.16794351956814,10.007094190598057,2.542943874027159,-2.4930010476472932,2.413087320209351,-2.709034782013906,8.00550481378691,-0.1531873844316754,7383.0,1451.0,2.3978805541992188,2.6857995986938477,1.0,4.0,1.931020527111005e-05,0.9999806897947289,9.951217817707298e-06,0.9999806896025669,-0.9999707383847493,-5.826213109564126,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.511999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,452.5510000000003,452.231122124,33.0,4.018140000000003,130.269,64.38000000000001,0.0,7.0,7.0,7.0,7.0,8.0,4.0,3.0,1.0,2.0,0.4230769230769231,0.0,0.0,0.0,194.0053359151099,1.3170946426896715,22.984551398746362,10.168758978796822,19.84951772676282,11.366713022317175,8.341299164007562,6.415582327323794,4.2963041354392715,19.84951772676282,11.366713022317175,8.341299164007562,6.415582327323794,4.2963041354392715,11.979904201225303,-0.3180307188750964,11.979904201225303,0.3180307188750964,16.51475227727301,10.0670596064805,2.192341750371906,-2.3617307137445516,2.3376352684586448,-2.4646562757300234,5.8423530386555,0.22077654046925888,3842.0,1022.0,7.401296138763428,14.0,2.0,0.0,0.49925388310502894,0.5007461168949711,0.5007461168949711,0.0,0.5007461168949711,3.7164614514186143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6181400000000035,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.971620702862118,0.0,0.0,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,645.6650000000002,645.23224432,47.0,2.2458,166.6787999999997,210.23,6.0,12.0,18.0,13.0,13.0,6.0,6.0,3.0,3.0,4.0,0.35294117647058826,0.0,0.0,0.0,269.1245202855348,1.4555010213147435,32.28756482110645,12.172986672277517,25.889781832497373,15.09991777680582,12.082809385691585,9.177236185406164,6.55906183377466,25.889781832497373,15.09991777680582,12.082809385691585,9.177236185406164,6.55906183377466,13.890574002372897,-1.8843702207951853,13.890574002372897,0.01955822631424775,16.693300765080583,9.71499878612158,2.4864161587955684,-2.424126082239476,2.5225791119071306,-2.5234320918247968,6.310768701398501,-0.24540426351315414,7728.0,1392.0,8.744340896606445,6.8998918533325195,1.0,5.0,0.010399775357269748,0.9896002246427302,0.9567050569266526,0.7597923771454982,0.19691267978115445,0.2628239583226424,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.6278295516967773,0.0,0.0,1.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,290.13789043599996,21.0,1.2575999999999998,79.76080000000003,105.51,2.0,7.0,9.0,7.0,7.0,5.0,2.0,2.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,122.40797882758652,2.3975621374281344,14.703769228704127,6.167313394785921,12.213030189526183,6.243969313434721,4.349044905413231,3.0357491073552594,2.0278360837453957,12.213030189526183,6.243969313434721,4.349044905413231,3.0357491073552594,2.0278360837453957,5.848108465608465,0.15383521013751933,5.848108465608465,0.15383521013751933,16.52993347195911,10.055552244613876,2.139939308910224,-2.1406715543834287,2.3834285564495867,-2.042787807497693,5.550690334116603,0.32363418389382353,946.0,367.0,6.673403739929199,13.227845191955566,4.0,4.0,0.8419807525906613,0.1580192474093387,0.15801799583407283,1.4864632018061449e-06,0.15801650937087103,1.1829021637808743,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.1424000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.983,1.0,0.0,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,414.3660000000002,414.0950821559999,30.0,0.15389999999999965,99.95400000000002,161.59,5.0,9.0,14.0,9.0,9.0,3.0,4.0,2.0,2.0,4.0,0.2857142857142857,0.0,0.0,0.0,169.33059433869025,2.0062066053824505,20.021135863538753,6.626667747404221,15.79978255967339,9.07514584369359,7.390097274325653,5.75777287229824,4.303310887585313,15.79978255967339,9.07514584369359,7.390097274325653,5.75777287229824,4.303310887585313,13.159158435368074,-2.206176445599921,13.159158435368074,0.04207942281850974,16.466338222023946,9.717123175491317,2.476969328437056,-2.3639290340178354,2.5043372614556962,-2.4655343237083494,6.310432455988341,-0.14451776206762565,2120.0,613.0,0.0,7.198282241821289,0.0,5.0,0.38592540702085454,0.6140745929791455,0.0,0.6140745929791455,-0.6140745929791455,-0.2595966291359366,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.611671428571427,0.0,0.0,1.0
O=C(OC1CN2CCC1CC2)c1ccccc1,231.29500000000002,231.125928784,17.0,1.9376000000000004,64.80950000000004,29.54,0.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,0.5,0.0,0.0,0.0,101.37417872736542,1.6572441159130682,10.782020961567786,4.492303403840378,9.840695966687806,6.3113956561577735,4.947823802258019,3.864067344330156,2.824101252697954,9.840695966687806,6.3113956561577735,4.947823802258019,3.864067344330156,2.824101252697954,11.948471277399848,-0.17652777777777784,11.948471277399848,0.10204270597127674,16.54486871197471,9.856427772902611,2.3599096997916944,-2.4342116275782875,2.294590404089785,-2.5145117505889427,5.88946821421268,-0.04552974260030902,532.0,272.0,8.844093322753906,14.0,1.0,0.0,0.034718477368097855,0.9652815226319021,0.9652815226319021,0.0,0.9652815226319021,0.4781606702736547,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4623999999999995,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.054953338623047,1.0,1.0,1.0
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,853.918,853.330955312,62.0,3.7357000000000036,217.69009999999943,221.28999999999996,4.0,14.0,18.0,15.0,15.0,10.0,7.0,3.0,4.0,4.0,0.44680851063829785,0.0,0.0,0.0,357.88540739081833,1.3874476640402011,44.3203576455078,16.512845507693864,35.2327485165234,20.47284995832904,17.354040301246407,13.479855154842259,10.182540514539147,35.2327485165234,20.47284995832904,17.354040301246407,13.479855154842259,10.182540514539147,15.483795019660388,-2.390958146825491,15.483795019660388,0.0028853439807063896,16.63726267137177,9.443592633100643,2.7807239828580523,-2.6703099251237616,2.6415169563649172,-2.8152203884947324,5.960987193723831,-0.3455531656402163,14767.0,2007.0,0.0,11.117067337036133,0.0,4.0,0.9998081996668678,0.00019180033313215272,0.0,0.00019180033313220368,-0.00019180033313220368,3.7356166941844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33570000000000366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.7643416529077982,0.0,0.0,1.0
O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,289.394,289.184192608,21.0,3.910600000000003,81.85250000000005,20.310000000000002,0.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,0.6111111111111112,0.0,0.0,0.0,125.8859373583712,1.4508312385765512,14.706242135858965,6.6943700321272495,12.561489004789735,8.21620001820943,6.679949659252247,5.043499417007806,3.8273786390717994,12.561489004789735,8.21620001820943,6.679949659252247,5.043499417007806,3.8273786390717994,12.84467332696364,-0.2855630202162487,12.84467332696364,0.13221655328798243,19.142142226196523,9.8420835998606,2.283724932631132,-2.2141518947199277,2.3330920895217715,-2.2929309798308375,5.954537241267841,0.0973680261243579,1069.0,445.0,9.64885139465332,14.0,1.0,0.0,0.005606693273963459,0.9943933067260365,0.9943933067260365,0.0,0.9943933067260365,1.6593067977484335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5106000000000033,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7357743026733385,0.0,1.0,1.0
O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,278.337,278.083746688,19.0,1.4755,75.75910000000003,80.42,1.0,6.0,7.0,7.0,6.0,7.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,114.73148213283945,1.6372963677823418,13.695892821566906,7.006043999838225,11.045654466706216,7.014150096879562,4.982277543339737,3.524274442217253,2.4054357215204565,10.22915788577849,5.8594495585003115,3.877105827817199,2.5315849056183306,1.619010589497669,10.68965607811439,-0.5088423301419338,10.68965607811439,0.10622781532774361,32.16649144215879,10.357807947236264,2.249994937310561,-2.0831371194163157,2.110274896597834,-2.316722988073929,7.980509439147564,-0.4290782642027746,878.0,385.0,4.814085483551025,14.0,3.0,0.0,0.9974120249601692,0.00258797503983077,0.0025879750398307157,0.0,0.0025879750398307157,1.474374599838195,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.9244999999999999,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.833333333333333,1.0,1.0,1.0
O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,357.233,355.994258756,20.0,2.2380000000000004,83.45910000000002,80.42,1.0,6.0,7.0,8.0,6.0,7.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,128.5990297384808,1.6764198781276085,15.144808524274955,7.510580639080026,12.932265209640521,7.912797269608195,5.947458487518206,4.321329093359503,3.0628678277240553,10.52977208959809,5.965098461671592,3.9879498728211473,2.6289488689971274,1.6522024444412713,10.721924787939919,-0.5211237087427567,10.721924787939919,0.09950970833185901,79.91873113734049,10.357791254236405,2.2503582417483017,-2.08712343567597,2.1844928625816866,-2.316768914983554,9.103222814337123,-0.42907827101566787,996.0,406.0,4.773245334625244,14.0,3.0,0.0,0.9976437529595313,0.002356247040468662,0.0023562470404686372,0.0,0.0023562470404686372,2.236975487435416,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1619999999999995,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.714845589615625,1.0,1.0,1.0
O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,387.4830000000001,387.19467704,29.0,3.943800000000003,114.68690000000004,61.440000000000005,2.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,0.25,0.0,0.0,0.0,170.2664698564468,1.2432693613745236,19.150134973544183,8.881427604531796,16.30479758182556,10.04172443805536,7.52553580062964,5.40589386296033,3.817041403998304,16.30479758182556,10.04172443805536,7.52553580062964,5.40589386296033,3.817041403998304,12.135369080388609,-0.4242293911138948,12.135369080388609,0.08928412439866218,16.178289617103317,10.028351843415962,2.2128859527776554,-2.3192600283062483,2.1865773758554146,-2.485046711783865,6.037149134731404,0.0961499431287774,2780.0,884.0,7.834746837615967,10.907712936401367,1.0,2.0,0.2686532219849509,0.7313467780150491,0.7312633178734753,0.00031056475399389747,0.7309527531194814,3.372992053473091,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5438000000000032,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.145296830406309,1.0,0.0,1.0
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,623.7180000000003,623.289445524,45.0,4.035800000000003,160.4109999999997,128.23,2.0,8.0,10.0,10.0,9.0,7.0,6.0,1.0,5.0,5.0,0.6,0.0,0.0,0.0,262.10271803240994,1.2197462094748845,31.759502546494115,10.672202093271407,26.431110288340648,15.812783447522538,14.352452200788269,11.400812236349374,9.215587838534187,26.431110288340648,15.812783447522538,14.352452200788269,11.400812236349374,9.215587838534187,17.581818223056768,-2.0665328983757085,17.581818223056768,0.016519392281243883,19.147667806714757,9.443386664309552,2.7968652701322436,-2.6236345293983026,2.719212059690179,-2.695837822001836,6.010356638563502,-0.2460193765401746,7389.0,1561.0,0.0,12.820426940917969,0.0,2.0,0.9999962018561458,3.7981438542056267e-06,0.0,3.798143854260973e-06,-3.798143854260973e-06,4.035798350483953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6358000000000028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.9820999999999986,0.0,0.0,1.0
Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,356.75000000000006,356.070338976,24.0,4.698800000000003,86.62600000000002,15.6,0.0,2.0,2.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,0.23529411764705882,0.0,0.0,0.0,140.92794073866492,2.122826719599397,16.76646704175569,6.433802014870959,13.202950729951532,7.637710080578253,5.844813361889723,3.928462508228939,2.898082402193751,12.447021783933076,7.259745607569025,5.408377581417738,3.6933654054412,2.725979378240883,14.162230961829176,-4.347811200869236,14.162230961829176,0.0893799603174601,35.4956916285002,9.994305027530778,2.327063997208909,-2.2567005370060294,2.3139500946940874,-2.3558682573254814,6.312825990472591,-0.11916293437368443,1221.0,389.0,5.257236003875732,14.0,2.0,0.0,0.9928530461707706,0.007146953829229363,0.007146953829229408,0.0,0.007146953829229408,4.695684972604106,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.298800000000003,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1505999999999985,0.0,0.0,1.0
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,270.76300000000003,270.09237616,19.0,3.627200000000003,81.67000000000004,15.6,0.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.1875,0.0,0.0,0.0,117.90085701256336,2.1844102539303756,12.244921875,5.058996539792387,11.561336325917702,6.742546906782978,5.115814910464206,3.6126180471715665,2.5631389522080004,10.805407379899247,6.364582433773751,4.6793791299922205,3.3775209443838277,2.3910359282551332,6.156906196635031,0.747852891156463,6.156906196635031,0.747852891156463,35.49569128621628,10.002281442480605,2.17157741895052,-2.191751156555218,2.277054610160484,-2.197904564000166,6.31265486717373,0.8964218125513136,638.0,264.0,6.4810791015625,14.0,2.0,0.0,0.892438378634776,0.10756162136522396,0.10756162136522396,0.0,0.10756162136522396,3.5777782385178,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22720000000000296,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.8975108807410983,0.0,0.0,1.0
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,335.2340000000001,334.06396849199996,22.0,3.5546000000000038,92.47280000000003,35.83,1.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,0.23529411764705882,0.0,0.0,0.0,139.36329910603763,2.230881707205194,15.34969791816509,5.917252508596592,13.642443340445343,7.746190259377054,6.407718672552935,4.794519289952548,2.989296272826289,12.130585448408432,6.990261313358599,5.296965211041777,3.972339070627069,2.6132454785329355,9.713762580134935,-0.9592163879440663,9.713762580134935,0.19574239417989414,35.496861222917644,9.999734016683968,2.355835796622449,-2.344299824508533,2.345803874322312,-2.467851873463972,6.3578501484344265,0.24584815098358945,920.0,327.0,5.0801100730896,13.670671463012695,2.0,1.0,0.9952347632589634,0.0047652367410365715,0.004764703094034013,5.362018451458576e-07,0.004764166892188866,3.552525537390821,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15460000000000385,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.571270564637921,1.0,0.0,1.0
COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,393.71200000000005,392.029102976,23.0,4.4047000000000045,100.16700000000003,24.83,0.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,0.2777777777777778,0.0,0.0,0.0,149.61183407650483,2.1766094919997094,16.496115849416373,7.035268641459336,15.433545628505497,8.596585209228337,6.8735582432526705,4.912452198755873,3.433228320935512,13.091620143372337,7.425622466661757,5.550682587720374,4.089612338998789,2.846906413035249,6.420240120482348,0.19436413454270562,6.420240120482348,0.19436413454270562,79.91873117807734,9.99956514356817,2.2477143576334053,-2.2774716407069775,2.316433082438066,-2.3697677536114212,9.103008591258318,0.18031670326677993,1073.0,373.0,5.628460884094238,14.0,2.0,0.0,0.9833592426392596,0.016640757360740444,0.01664075736074048,0.0,0.01664075736074048,4.397412204092766,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0047000000000046,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.2983499999999975,0.0,0.0,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1,627.6430000000001,627.2315756239999,45.0,1.5521999999999991,154.21159999999975,204.29999999999998,5.0,13.0,18.0,13.0,13.0,7.0,6.0,2.0,4.0,4.0,0.53125,0.0,0.0,0.0,258.3331331528387,1.377546234466919,31.548416378833863,12.062098262326929,24.985197647099373,15.057633051891075,12.066170059860815,9.217129450063288,6.947218636465885,24.985197647099373,15.057633051891075,12.066170059860815,9.217129450063288,6.947218636465885,13.810240371828147,-2.2363189475542056,13.810240371828147,0.04093849374411729,16.71828777989936,9.71557138188642,2.500737355436224,-2.43393704864436,2.5223401375304118,-2.548006945128367,6.310575011329531,-0.2806899019510162,6930.0,1372.0,8.676905632019043,6.915606498718262,1.0,4.0,0.012393667117135358,0.9876063328828646,0.949797495027851,0.7531265198019294,0.1966709752259217,-0.3546001727928212,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8478000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.6615471839904785,0.0,0.0,1.0
CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,407.9010000000001,407.1400546240001,29.0,5.380100000000004,114.23650000000005,63.160000000000004,0.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,1.0,4.0,0.30434782608695654,0.0,0.0,0.0,174.27424979240206,1.7183456028549107,19.52313684177463,7.91396074862671,17.186853821911185,10.19073118554862,8.190917851980876,5.463284602355231,3.86807394792139,16.43092487589273,9.812766712539393,7.80366911079918,5.2527810192126365,3.72502570904917,13.186358348380505,-0.35879960317460347,13.186358348380505,0.14246514655244757,35.49569691511053,9.966405721418665,2.38733936738975,-2.2410126137713227,2.391343650332909,-2.297675952666083,6.293100667890873,-0.11918979513092443,2190.0,620.0,2.059875965118408,14.0,2.0,0.0,0.9999954304442462,4.5695557537861475e-06,4.569555753771014e-06,0.0,4.569555753771014e-06,5.380098015462622,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9801000000000042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.657849999999999,0.0,0.0,1.0
